ts,factory,line,pass,fail,yield_pct,avail_pct,perform_pct,oee_pct
2026-09-21T12:00:00Z,Assembly,ASM02,2012,100,95.26,90.0,78.22,67.06
2026-09-21T12:00:00Z,Assembly,ASM05,1080,26,97.69,45.0,76.75,33.74
2026-09-21T12:00:00Z,Molding,MLD03,1469,30,98.01,78.33,68.32,52.45
2026-09-21T12:00:00Z,Molding,MLD04,1807,26,98.58,80.0,69.44,54.77
2026-09-21T12:00:00Z,Molding,MLD05,575,36,94.17,40.0,52.66,19.83
2026-09-21T12:00:00Z,Molding,MLD06,1288,50,96.28,88.33,56.11,47.72
2026-09-21T12:00:00Z,Molding,MLD07,770,28,96.48,56.67,54.14,29.6
2026-09-21T12:00:00Z,Coating,COT01,1464,48,96.84,100.0,62.98,60.99
2026-09-21T12:00:00Z,Coating,COT02,2180,60,97.3,100.0,70.0,68.11
2026-09-21T12:00:00Z,Coating,COT03,1700,60,96.58,81.67,71.85,56.68
2026-09-21T12:00:00Z,Packaging,PKG04,1004,67,93.71,61.67,57.94,33.48
2026-09-21T12:00:00Z,Packaging,PKG05,851,139,85.94,76.67,49.7,32.75
2026-09-21T12:00:00Z,Packaging,PKG06,1627,120,93.15,85.0,66.3,52.49
2026-09-21T12:00:00Z,Packaging,PKG07,283,29,90.66,31.67,41.08,11.79
2026-09-21T12:00:00Z,Packaging,PKG08,1350,169,88.85,66.67,71.21,42.18
2026-09-21T12:00:00Z,Kitting,KIT03,1604,12,99.26,80.0,67.35,53.48
2026-09-21T12:00:00Z,Kitting,KIT04,2249,24,98.95,88.33,77.95,68.14
2026-09-21T12:00:00Z,Kitting,KIT05,1581,17,98.92,85.0,64.82,54.5
2026-09-21T12:00:00Z,Kitting,KIT07,2423,2,99.9,98.33,82.22,80.77
2026-09-21T12:00:00Z,Kitting,KIT08,1511,25,98.37,78.33,63.25,48.74
2026-09-21T13:00:00Z,Assembly,ASM01,1935,80,96.03,76.67,77.31,56.92
2026-09-21T13:00:00Z,Assembly,ASM02,1569,59,96.37,80.0,67.84,52.3
2026-09-21T13:00:00Z,Assembly,ASM05,1428,21,98.54,61.67,73.42,44.62
2026-09-21T13:00:00Z,Molding,MLD03,1410,24,98.35,71.67,71.43,50.34
2026-09-21T13:00:00Z,Molding,MLD04,1842,9,99.5,78.33,71.63,55.83
2026-09-21T13:00:00Z,Molding,MLD05,819,48,94.48,58.33,51.24,28.24
2026-09-21T13:00:00Z,Molding,MLD06,982,49,95.24,61.67,61.92,36.37
2026-09-21T13:00:00Z,Molding,MLD07,593,17,97.29,45.0,52.08,22.8
2026-09-21T13:00:00Z,Coating,COT01,1110,38,96.7,81.67,58.58,46.26
2026-09-21T13:00:00Z,Coating,COT02,2052,64,96.98,93.33,70.85,64.13
2026-09-21T13:00:00Z,Coating,COT03,1662,23,98.61,100.0,56.19,55.41
2026-09-21T13:00:00Z,Packaging,PKG04,1774,94,94.99,93.33,66.7,59.13
2026-09-21T13:00:00Z,Packaging,PKG05,629,102,86.01,65.0,43.24,24.17
2026-09-21T13:00:00Z,Packaging,PKG06,2069,206,90.93,95.0,77.26,66.74
2026-09-21T13:00:00Z,Packaging,PKG07,1063,101,91.32,100.0,48.52,44.31
2026-09-21T13:00:00Z,Packaging,PKG08,648,76,89.53,36.67,61.67,20.25
2026-09-21T13:00:00Z,Kitting,KIT03,1585,32,98.05,68.33,78.86,52.84
2026-09-21T13:00:00Z,Kitting,KIT05,1532,39,97.54,80.0,67.71,52.84
2026-09-21T13:00:00Z,Kitting,KIT08,1907,29,98.48,90.0,69.42,61.53
2026-09-21T14:00:00Z,Assembly,ASM01,2692,63,97.7,96.67,83.83,79.17
2026-09-21T14:00:00Z,Assembly,ASM02,1789,59,96.83,78.33,78.63,59.64
2026-09-21T14:00:00Z,Assembly,ASM05,2405,42,98.29,90.0,84.94,75.14
2026-09-21T14:00:00Z,Molding,MLD03,1966,30,98.48,100.0,71.28,70.2
2026-09-21T14:00:00Z,Molding,MLD04,639,15,97.65,25.0,79.36,19.38
2026-09-21T14:00:00Z,Molding,MLD05,1098,74,93.67,68.33,59.16,37.87
2026-09-21T14:00:00Z,Molding,MLD06,624,30,95.38,35.0,69.26,23.12
2026-09-21T14:00:00Z,Coating,COT01,1378,39,97.24,91.67,64.4,57.4
2026-09-21T14:00:00Z,Coating,COT02,1971,31,98.44,86.67,72.18,61.58
2026-09-21T14:00:00Z,Packaging,PKG04,1390,82,94.4,63.33,77.51,46.34
2026-09-21T14:00:00Z,Packaging,PKG05,447,70,86.4,40.0,49.7,17.18
2026-09-21T14:00:00Z,Packaging,PKG06,1940,186,91.23,80.0,85.74,62.58
2026-09-21T14:00:00Z,Packaging,PKG07,1040,111,90.33,90.0,53.32,43.35
2026-09-21T14:00:00Z,Packaging,PKG08,1761,207,89.49,78.33,78.5,55.03
2026-09-21T14:00:00Z,Kitting,KIT03,2003,16,99.2,81.67,82.43,66.78
2026-09-21T14:00:00Z,Kitting,KIT05,1663,21,98.75,88.33,65.74,57.34
2026-09-21T14:00:00Z,Kitting,KIT07,1975,2,99.9,75.0,87.87,65.84
2026-09-21T14:00:00Z,Kitting,KIT08,1900,9,99.51,85.0,72.46,61.29
2026-09-21T15:00:00Z,Assembly,ASM01,2018,72,96.57,70.0,87.79,59.34
2026-09-21T15:00:00Z,Assembly,ASM02,2100,78,96.4,100.0,72.6,69.98
2026-09-21T15:00:00Z,Assembly,ASM05,1905,36,98.13,81.67,74.27,59.52
2026-09-21T15:00:00Z,Molding,MLD03,1347,51,96.33,63.33,78.83,48.09
2026-09-21T15:00:00Z,Molding,MLD05,1427,68,95.44,96.67,53.33,49.2
2026-09-21T15:00:00Z,Molding,MLD06,648,28,95.89,36.67,68.29,24.01
2026-09-21T15:00:00Z,Molding,MLD07,1775,61,96.66,100.0,70.64,68.28
2026-09-21T15:00:00Z,Coating,COT01,1072,39,96.49,76.67,60.36,44.65
2026-09-21T15:00:00Z,Coating,COT03,1446,32,97.82,63.33,77.79,48.19
2026-09-21T15:00:00Z,Packaging,PKG04,1901,96,95.21,91.67,72.6,63.37
2026-09-21T15:00:00Z,Packaging,PKG05,346,48,87.76,30.0,50.56,13.31
2026-09-21T15:00:00Z,Packaging,PKG06,1841,146,92.64,81.67,78.48,59.38
2026-09-21T15:00:00Z,Packaging,PKG07,1092,101,91.53,95.0,52.31,45.49
2026-09-21T15:00:00Z,Packaging,PKG08,1967,208,90.44,100.0,67.95,61.45
2026-09-21T15:00:00Z,Kitting,KIT03,1829,15,99.16,71.67,85.78,60.96
2026-09-21T15:00:00Z,Kitting,KIT04,225,4,98.22,8.33,83.32,6.82
2026-09-21T15:00:00Z,Kitting,KIT05,1656,53,96.9,85.0,69.32,57.09
2026-09-21T15:00:00Z,Kitting,KIT07,1953,18,99.1,85.0,77.28,65.1
2026-09-21T15:00:00Z,Kitting,KIT08,1360,10,99.25,68.33,64.69,43.87
2026-09-21T16:00:00Z,Assembly,ASM01,2008,73,96.49,70.0,87.42,59.05
2026-09-21T16:00:00Z,Assembly,ASM02,1398,58,96.03,60.0,80.9,46.61
2026-09-21T16:00:00Z,Assembly,ASM05,2745,57,97.95,100.0,87.56,85.77
2026-09-21T16:00:00Z,Molding,MLD03,1719,30,98.29,91.67,68.15,61.4
2026-09-21T16:00:00Z,Molding,MLD05,1165,80,93.55,66.67,64.44,40.19
2026-09-21T16:00:00Z,Molding,MLD06,619,29,95.47,40.0,60.04,22.93
2026-09-21T16:00:00Z,Molding,MLD07,1361,53,96.26,78.33,69.41,52.34
2026-09-21T16:00:00Z,Coating,COT01,1288,32,97.57,85.0,64.69,53.65
2026-09-21T16:00:00Z,Coating,COT02,1586,48,97.07,73.33,69.63,49.57
2026-09-21T16:00:00Z,Coating,COT03,872,28,96.88,48.33,62.06,29.06
2026-09-21T16:00:00Z,Packaging,PKG04,1686,118,93.47,80.0,75.17,56.21
2026-09-21T16:00:00Z,Packaging,PKG05,1211,197,86.03,100.0,54.14,46.58
2026-09-21T16:00:00Z,Packaging,PKG06,1632,141,92.03,68.33,83.7,52.64
2026-09-21T16:00:00Z,Packaging,PKG07,881,90,90.7,93.33,43.38,36.73
2026-09-21T16:00:00Z,Packaging,PKG08,1424,155,90.16,63.33,77.93,44.5
2026-09-21T16:00:00Z,Kitting,KIT03,2311,46,98.03,100.0,78.57,77.02
2026-09-21T16:00:00Z,Kitting,KIT04,1395,4,99.71,46.67,90.88,42.29
2026-09-21T16:00:00Z,Kitting,KIT05,1406,39,97.31,80.0,62.27,48.48
2026-09-21T16:00:00Z,Kitting,KIT07,2439,20,99.21,100.0,81.95,81.3
2026-09-21T16:00:00Z,Kitting,KIT08,1250,28,97.82,63.33,65.09,40.33
2026-09-21T17:00:00Z,Assembly,ASM01,2746,119,95.85,100.0,84.27,80.77
2026-09-21T17:00:00Z,Assembly,ASM02,646,28,95.91,28.33,79.21,21.52
2026-09-21T17:00:00Z,Assembly,ASM05,2206,49,97.85,81.67,86.27,68.94
2026-09-21T17:00:00Z,Molding,MLD03,1735,46,97.39,90.0,70.69,61.96
2026-09-21T17:00:00Z,Molding,MLD04,278,4,98.69,10.0,85.48,8.44
2026-09-21T17:00:00Z,Molding,MLD05,751,33,95.76,50.0,54.11,25.91
2026-09-21T17:00:00Z,Molding,MLD06,1180,49,96.0,80.0,56.92,43.71
2026-09-21T17:00:00Z,Molding,MLD07,234,11,95.5,15.0,62.76,8.99
2026-09-21T17:00:00Z,Coating,COT01,1474,52,96.59,95.0,66.93,61.42
2026-09-21T17:00:00Z,Coating,COT02,2103,80,96.32,90.0,75.82,65.73
2026-09-21T17:00:00Z,Coating,COT03,1972,43,97.85,93.33,71.99,65.75
2026-09-21T17:00:00Z,Packaging,PKG04,1511,94,94.13,85.0,62.94,50.36
2026-09-21T17:00:00Z,Packaging,PKG05,972,154,86.33,81.67,53.04,37.39
2026-09-21T17:00:00Z,Packaging,PKG06,1979,197,90.94,86.67,80.99,63.83
2026-09-21T17:00:00Z,Packaging,PKG07,1189,139,89.52,96.67,57.25,49.54
2026-09-21T17:00:00Z,Packaging,PKG08,995,109,90.12,53.33,64.67,31.08
2026-09-21T17:00:00Z,Kitting,KIT03,1639,16,99.04,66.67,82.74,54.63
2026-09-21T17:00:00Z,Kitting,KIT04,772,10,98.67,26.67,88.94,23.4
2026-09-21T17:00:00Z,Kitting,KIT05,1006,20,98.09,58.33,60.64,34.7
2026-09-21T17:00:00Z,Kitting,KIT07,831,13,98.45,31.67,88.87,27.71
2026-09-21T17:00:00Z,Kitting,KIT08,1975,51,97.5,90.0,72.6,63.71
2026-09-21T18:00:00Z,Assembly,ASM01,2483,75,97.07,80.0,94.05,73.04
2026-09-21T18:00:00Z,Assembly,ASM02,1979,99,95.26,81.67,84.81,65.98
2026-09-21T18:00:00Z,Assembly,ASM05,1173,40,96.69,48.33,78.44,36.65
2026-09-21T18:00:00Z,Molding,MLD03,1954,75,96.3,91.67,79.07,69.8
2026-09-21T18:00:00Z,Molding,MLD04,2557,149,94.51,100.0,81.98,77.48
2026-09-21T18:00:00Z,Molding,MLD05,1700,116,93.63,95.0,65.89,58.61
2026-09-21T18:00:00Z,Molding,MLD06,1026,60,94.43,68.33,58.9,38.01
2026-09-21T18:00:00Z,Molding,MLD07,1401,67,95.44,91.67,61.57,53.87
2026-09-21T18:00:00Z,Coating,COT01,1236,48,96.25,91.67,58.36,51.49
2026-09-21T18:00:00Z,Coating,COT02,1879,140,93.07,76.67,82.3,58.73
2026-09-21T18:00:00Z,Coating,COT03,1008,70,93.5,55.0,65.31,33.59
2026-09-21T18:00:00Z,Packaging,PKG05,1081,145,88.17,100.0,47.15,41.57
2026-09-21T18:00:00Z,Packaging,PKG06,1124,107,91.33,51.67,76.82,36.25
2026-09-21T18:00:00Z,Packaging,PKG07,818,74,91.76,75.0,49.55,34.1
2026-09-21T18:00:00Z,Packaging,PKG08,1661,169,90.76,80.0,71.49,51.91
2026-09-21T18:00:00Z,Kitting,KIT03,1705,7,99.57,76.67,74.47,56.85
2026-09-21T18:00:00Z,Kitting,KIT04,2345,20,99.15,91.67,78.2,71.07
2026-09-21T18:00:00Z,Kitting,KIT05,907,17,98.18,45.0,70.79,31.28
2026-09-21T18:00:00Z,Kitting,KIT07,652,2,99.66,25.0,87.16,21.72
2026-09-21T18:00:00Z,Kitting,KIT08,2043,22,98.92,88.33,75.41,65.89
2026-09-21T19:00:00Z,Assembly,ASM01,1955,37,98.16,66.67,87.86,57.5
2026-09-21T19:00:00Z,Assembly,ASM02,960,39,96.06,41.67,79.95,32.0
2026-09-21T19:00:00Z,Assembly,ASM05,811,27,96.74,33.33,78.58,25.34
2026-09-21T19:00:00Z,Molding,MLD03,1188,40,96.74,61.67,71.1,42.41
2026-09-21T19:00:00Z,Molding,MLD04,1866,101,94.88,80.0,74.51,56.56
2026-09-21T19:00:00Z,Molding,MLD05,1247,82,93.86,73.33,62.48,43.01
2026-09-21T19:00:00Z,Molding,MLD06,1040,54,95.08,68.33,59.3,38.53
2026-09-21T19:00:00Z,Coating,COT01,1048,46,95.76,68.33,66.71,43.65
2026-09-21T19:00:00Z,Coating,COT02,2488,151,94.27,100.0,82.49,77.76
2026-09-21T19:00:00Z,Coating,COT03,1473,106,93.29,80.0,65.79,49.1
2026-09-21T19:00:00Z,Packaging,PKG04,1512,100,93.79,81.67,65.81,50.41
2026-09-21T19:00:00Z,Packaging,PKG05,1178,171,87.31,86.67,59.89,45.32
2026-09-21T19:00:00Z,Packaging,PKG06,2193,203,91.52,95.0,81.35,70.73
2026-09-21T19:00:00Z,Packaging,PKG07,688,68,90.96,70.0,45.02,28.67
2026-09-21T19:00:00Z,Packaging,PKG08,1883,205,90.17,83.33,78.31,58.85
2026-09-21T19:00:00Z,Kitting,KIT03,1937,46,97.68,86.67,76.29,64.58
2026-09-21T19:00:00Z,Kitting,KIT04,2397,26,98.93,83.33,88.12,72.65
2026-09-21T19:00:00Z,Kitting,KIT05,1780,54,97.08,95.0,66.54,61.37
2026-09-21T19:00:00Z,Kitting,KIT07,1771,21,98.85,70.0,85.34,59.05
2026-09-21T19:00:00Z,Kitting,KIT08,1540,7,99.54,76.67,65.11,49.69
2026-09-21T20:00:00Z,Assembly,ASM01,2031,60,97.13,71.67,85.83,59.75
2026-09-21T20:00:00Z,Assembly,ASM02,2157,83,96.31,96.67,77.21,71.89
2026-09-21T20:00:00Z,Assembly,ASM05,574,20,96.59,21.67,85.75,17.95
2026-09-21T20:00:00Z,Molding,MLD03,97,2,98.03,5.0,70.67,3.46
2026-09-21T20:00:00Z,Molding,MLD04,1878,5,99.71,76.67,74.46,56.92
2026-09-21T20:00:00Z,Molding,MLD05,1477,82,94.71,81.67,65.86,50.94
2026-09-21T20:00:00Z,Molding,MLD06,1029,41,96.2,65.0,60.93,38.1
2026-09-21T20:00:00Z,Coating,COT01,1293,34,97.4,83.33,66.36,53.87
2026-09-21T20:00:00Z,Coating,COT02,1513,49,96.86,71.67,68.11,47.28
2026-09-21T20:00:00Z,Packaging,PKG04,2011,117,94.51,95.0,74.65,67.03
2026-09-21T20:00:00Z,Packaging,PKG05,1015,143,87.64,73.33,60.77,39.06
2026-09-21T20:00:00Z,Packaging,PKG06,1614,116,93.27,73.33,76.1,52.05
2026-09-21T20:00:00Z,Packaging,PKG07,966,104,90.27,100.0,44.58,40.25
2026-09-21T20:00:00Z,Packaging,PKG08,1863,183,91.04,86.67,73.77,58.2
2026-09-21T20:00:00Z,Kitting,KIT03,2318,34,98.57,100.0,78.4,77.28
2026-09-21T20:00:00Z,Kitting,KIT04,2828,33,98.83,100.0,86.72,85.71
2026-09-21T20:00:00Z,Kitting,KIT05,1355,46,96.74,71.67,67.4,46.73
2026-09-21T20:00:00Z,Kitting,KIT07,2195,2,99.9,91.67,79.88,73.15
2026-09-21T20:00:00Z,Kitting,KIT08,2263,58,97.48,100.0,74.9,73.01
2026-09-21T21:00:00Z,Assembly,ASM01,2400,68,97.24,78.33,92.67,70.58
2026-09-21T21:00:00Z,Assembly,ASM02,2243,92,96.08,91.67,84.9,74.78
2026-09-21T21:00:00Z,Assembly,ASM05,2210,33,98.54,85.0,82.44,69.05
2026-09-21T21:00:00Z,Molding,MLD03,1270,46,96.49,71.67,65.6,45.36
2026-09-21T21:00:00Z,Molding,MLD04,1772,34,98.13,71.67,76.34,53.69
2026-09-21T21:00:00Z,Molding,MLD05,1834,125,93.64,100.0,67.55,63.26
2026-09-21T21:00:00Z,Molding,MLD06,651,33,95.11,38.33,66.13,24.11
2026-09-21T21:00:00Z,Coating,COT01,1246,30,97.63,90.0,59.06,51.9
2026-09-21T21:00:00Z,Coating,COT02,1862,50,97.4,75.0,79.66,58.19
2026-09-21T21:00:00Z,Packaging,PKG04,1404,71,95.22,75.0,65.53,46.8
2026-09-21T21:00:00Z,Packaging,PKG05,1096,168,86.74,93.33,52.09,42.17
2026-09-21T21:00:00Z,Packaging,PKG06,2003,180,91.74,100.0,70.44,64.62
2026-09-21T21:00:00Z,Packaging,PKG07,830,90,90.19,73.33,52.29,34.58
2026-09-21T21:00:00Z,Packaging,PKG08,1707,168,91.03,73.33,79.9,53.33
2026-09-21T21:00:00Z,Kitting,KIT03,1708,29,98.36,73.33,78.93,56.93
2026-09-21T21:00:00Z,Kitting,KIT04,1295,5,99.65,45.0,87.5,39.24
2026-09-21T21:00:00Z,Kitting,KIT05,1492,17,98.85,83.33,62.45,51.44
2026-09-21T21:00:00Z,Kitting,KIT07,838,1,99.9,36.67,76.27,27.94
2026-09-21T21:00:00Z,Kitting,KIT08,1484,25,98.36,78.33,62.14,47.88
2026-09-21T22:00:00Z,Assembly,ASM01,3068,108,96.59,100.0,93.43,90.25
2026-09-21T22:00:00Z,Assembly,ASM02,1183,54,95.65,53.33,77.32,39.45
2026-09-21T22:00:00Z,Assembly,ASM05,1815,58,96.89,70.0,83.65,56.73
2026-09-21T22:00:00Z,Molding,MLD03,1825,53,97.16,85.0,78.9,65.16
2026-09-21T22:00:00Z,Molding,MLD04,2022,46,97.79,80.0,78.32,61.27
2026-09-21T22:00:00Z,Molding,MLD05,1183,53,95.7,76.67,55.61,40.8
2026-09-21T22:00:00Z,Molding,MLD06,1598,100,94.14,100.0,62.87,59.19
2026-09-21T22:00:00Z,Molding,MLD07,1095,43,96.22,71.67,61.08,42.12
2026-09-21T22:00:00Z,Coating,COT01,1377,45,96.81,90.0,65.83,57.36
2026-09-21T22:00:00Z,Coating,COT02,2017,39,98.1,83.33,77.09,63.03
2026-09-21T22:00:00Z,Packaging,PKG04,1968,136,93.56,100.0,70.13,65.61
2026-09-21T22:00:00Z,Packaging,PKG05,985,152,86.64,76.67,57.04,37.89
2026-09-21T22:00:00Z,Packaging,PKG06,1087,97,91.85,53.33,71.59,35.07
2026-09-21T22:00:00Z,Packaging,PKG07,1098,121,90.04,93.33,54.46,45.76
2026-09-21T22:00:00Z,Packaging,PKG08,1608,180,89.91,70.0,79.83,50.24
2026-09-21T22:00:00Z,Kitting,KIT03,2143,39,98.19,86.67,83.93,71.43
2026-09-21T22:00:00Z,Kitting,KIT04,735,11,98.46,26.67,84.82,22.27
2026-09-21T22:00:00Z,Kitting,KIT05,1107,29,97.41,58.33,67.16,38.16
2026-09-21T22:00:00Z,Kitting,KIT07,2276,35,98.48,100.0,77.05,75.88
2026-09-21T22:00:00Z,Kitting,KIT08,1841,33,98.25,93.33,64.74,59.37
2026-09-21T23:00:00Z,Assembly,ASM01,1876,57,97.05,68.33,83.22,55.19
2026-09-21T23:00:00Z,Assembly,ASM02,1240,58,95.51,53.33,81.12,41.32
2026-09-21T23:00:00Z,Assembly,ASM05,1905,37,98.1,73.33,82.73,59.52
2026-09-21T23:00:00Z,Molding,MLD03,1634,31,98.13,78.33,75.92,58.36
2026-09-21T23:00:00Z,Molding,MLD04,2453,52,97.92,91.67,82.83,74.34
2026-09-21T23:00:00Z,Molding,MLD05,1466,95,93.89,80.0,67.32,50.57
2026-09-21T23:00:00Z,Molding,MLD06,1451,88,94.27,88.33,64.52,53.73
2026-09-21T23:00:00Z,Molding,MLD07,1233,36,97.16,76.67,63.65,47.41
2026-09-21T23:00:00Z,Coating,COT01,1116,35,96.99,73.33,65.38,46.5
2026-09-21T23:00:00Z,Coating,COT02,1969,48,97.63,85.0,74.13,61.52
2026-09-21T23:00:00Z,Coating,COT03,634,17,97.33,31.67,68.61,21.14
2026-09-21T23:00:00Z,Packaging,PKG04,660,35,94.96,33.33,69.55,22.01
2026-09-21T23:00:00Z,Packaging,PKG05,1231,175,87.54,91.67,59.0,47.35
2026-09-21T23:00:00Z,Packaging,PKG07,480,51,90.43,51.67,42.79,19.99
2026-09-21T23:00:00Z,Packaging,PKG08,2248,263,89.53,100.0,78.48,70.26
2026-09-21T23:00:00Z,Kitting,KIT03,2306,53,97.75,91.67,85.77,76.85
2026-09-21T23:00:00Z,Kitting,KIT04,2807,41,98.57,95.0,90.84,85.07
2026-09-21T23:00:00Z,Kitting,KIT05,1094,15,98.62,55.0,69.52,37.71
2026-09-21T23:00:00Z,Kitting,KIT07,1773,3,99.84,76.67,77.23,59.11
2026-09-21T23:00:00Z,Kitting,KIT08,1610,21,98.74,70.0,75.15,51.94
2026-09-22T00:00:00Z,Assembly,ASM01,2447,107,95.8,91.67,81.94,71.96
2026-09-22T00:00:00Z,Assembly,ASM02,1864,64,96.7,80.0,80.32,62.14
2026-09-22T00:00:00Z,Assembly,ASM05,2370,43,98.21,100.0,75.42,74.07
2026-09-22T00:00:00Z,Molding,MLD03,2105,79,96.39,100.0,78.01,75.2
2026-09-22T00:00:00Z,Molding,MLD04,2430,16,99.33,85.0,87.21,73.63
2026-09-22T00:00:00Z,Molding,MLD05,362,16,95.66,20.0,65.23,12.48
2026-09-22T00:00:00Z,Molding,MLD06,1395,68,95.36,90.0,60.2,51.67
2026-09-22T00:00:00Z,Molding,MLD07,1571,49,96.96,100.0,62.32,60.43
2026-09-22T00:00:00Z,Coating,COT02,2145,45,97.96,100.0,68.41,67.02
2026-09-22T00:00:00Z,Coating,COT03,1971,59,97.1,100.0,67.67,65.71
2026-09-22T00:00:00Z,Packaging,PKG04,1519,71,95.52,85.0,62.38,50.65
2026-09-22T00:00:00Z,Packaging,PKG05,1211,164,88.04,85.0,62.23,46.57
2026-09-22T00:00:00Z,Packaging,PKG07,1161,115,90.95,100.0,53.2,48.39
2026-09-22T00:00:00Z,Packaging,PKG08,1152,139,89.22,51.67,78.08,35.99
2026-09-22T00:00:00Z,Kitting,KIT03,1452,8,99.42,60.0,81.11,48.38
2026-09-22T00:00:00Z,Kitting,KIT04,1541,19,98.8,55.0,85.93,46.69
2026-09-22T00:00:00Z,Kitting,KIT05,1433,41,97.25,71.67,70.9,49.42
2026-09-22T00:00:00Z,Kitting,KIT07,2008,28,98.62,78.33,86.63,66.93
2026-09-22T00:00:00Z,Kitting,KIT08,2182,55,97.56,100.0,72.16,70.4
2026-09-22T01:00:00Z,Assembly,ASM01,2399,71,97.13,86.67,83.82,70.55
2026-09-22T01:00:00Z,Assembly,ASM02,2051,99,95.39,100.0,71.68,68.37
2026-09-22T01:00:00Z,Assembly,ASM05,1933,25,98.73,81.67,74.93,60.42
2026-09-22T01:00:00Z,Molding,MLD03,1312,36,97.34,71.67,67.19,46.87
2026-09-22T01:00:00Z,Molding,MLD04,2524,8,99.69,100.0,76.74,76.5
2026-09-22T01:00:00Z,Molding,MLD05,1348,85,94.08,75.0,65.88,46.49
2026-09-22T01:00:00Z,Molding,MLD06,1255,60,95.42,83.33,58.44,46.47
2026-09-22T01:00:00Z,Molding,MLD07,421,14,96.79,23.33,71.66,16.18
2026-09-22T01:00:00Z,Coating,COT01,1213,48,96.2,91.67,57.31,50.54
2026-09-22T01:00:00Z,Coating,COT02,1763,40,97.77,76.67,73.51,55.1
2026-09-22T01:00:00Z,Coating,COT03,1849,33,98.25,81.67,76.8,61.62
2026-09-22T01:00:00Z,Packaging,PKG04,1460,102,93.48,78.33,66.45,48.66
2026-09-22T01:00:00Z,Packaging,PKG05,452,70,86.58,33.33,60.2,17.37
2026-09-22T01:00:00Z,Packaging,PKG07,364,43,89.47,33.33,50.88,15.18
2026-09-22T01:00:00Z,Packaging,PKG08,2070,235,89.79,93.33,77.18,64.69
2026-09-22T01:00:00Z,Kitting,KIT03,1922,17,99.14,78.33,82.5,64.07
2026-09-22T01:00:00Z,Kitting,KIT04,2986,51,98.31,100.0,92.03,90.48
2026-09-22T01:00:00Z,Kitting,KIT05,935,14,98.49,51.67,63.34,32.23
2026-09-22T01:00:00Z,Kitting,KIT07,2089,2,99.9,85.0,81.99,69.62
2026-09-22T01:00:00Z,Kitting,KIT08,1379,4,99.7,66.67,66.93,44.48
2026-09-22T02:00:00Z,Assembly,ASM01,2799,92,96.81,93.33,91.11,82.32
2026-09-22T02:00:00Z,Assembly,ASM02,1570,45,97.22,70.0,76.92,52.34
2026-09-22T02:00:00Z,Assembly,ASM05,2524,85,96.75,91.67,88.92,78.86
2026-09-22T02:00:00Z,Molding,MLD03,1772,51,97.23,88.33,73.68,63.28
2026-09-22T02:00:00Z,Molding,MLD04,179,3,98.61,6.67,82.43,5.42
2026-09-22T02:00:00Z,Molding,MLD05,1391,77,94.76,78.33,64.62,47.97
2026-09-22T02:00:00Z,Molding,MLD06,1162,46,96.19,78.33,57.13,43.05
2026-09-22T02:00:00Z,Molding,MLD07,847,35,96.04,56.67,59.88,32.59
2026-09-22T02:00:00Z,Coating,COT01,323,9,97.32,23.33,59.26,13.46
2026-09-22T02:00:00Z,Coating,COT02,1314,39,97.12,55.0,76.87,41.06
2026-09-22T02:00:00Z,Coating,COT03,594,21,96.62,28.33,72.35,19.81
2026-09-22T02:00:00Z,Packaging,PKG04,1478,94,94.03,68.33,76.67,49.26
2026-09-22T02:00:00Z,Packaging,PKG05,395,62,86.36,28.33,62.08,15.19
2026-09-22T02:00:00Z,Packaging,PKG06,472,36,92.87,23.33,70.24,15.22
2026-09-22T02:00:00Z,Packaging,PKG07,1180,115,91.09,100.0,53.95,49.15
2026-09-22T02:00:00Z,Packaging,PKG08,673,82,89.11,35.0,67.38,21.02
2026-09-22T02:00:00Z,Kitting,KIT03,1840,8,99.56,76.67,80.35,61.33
2026-09-22T02:00:00Z,Kitting,KIT04,2251,39,98.31,83.33,83.27,68.22
2026-09-22T02:00:00Z,Kitting,KIT05,1477,29,98.1,76.67,67.73,50.94
2026-09-22T02:00:00Z,Kitting,KIT07,2083,8,99.61,86.67,80.43,69.43
2026-09-22T02:00:00Z,Kitting,KIT08,1983,47,97.71,100.0,65.48,63.98
2026-09-22T11:00:00Z,Assembly,ASM01,2207,45,98.0,80.0,82.8,64.92
2026-09-22T11:00:00Z,Assembly,ASM02,1620,76,95.5,80.0,70.69,54.01
2026-09-22T11:00:00Z,Assembly,ASM05,1863,55,97.14,81.67,73.39,58.22
2026-09-22T11:00:00Z,Molding,MLD03,1073,42,96.24,58.33,68.25,38.31
2026-09-22T11:00:00Z,Molding,MLD04,1694,3,99.85,68.33,75.25,51.34
2026-09-22T11:00:00Z,Molding,MLD05,706,36,95.21,48.33,52.91,24.35
2026-09-22T11:00:00Z,Molding,MLD06,1069,42,96.18,76.67,53.67,39.58
2026-09-22T11:00:00Z,Coating,COT01,1480,44,97.12,98.33,64.59,61.68
2026-09-22T11:00:00Z,Packaging,PKG04,1767,86,95.38,95.0,64.99,58.88
2026-09-22T11:00:00Z,Packaging,PKG05,452,74,85.91,46.67,43.38,17.39
2026-09-22T11:00:00Z,Packaging,PKG06,1703,153,91.75,78.33,76.45,54.95
2026-09-22T11:00:00Z,Packaging,PKG07,699,76,90.23,68.33,47.25,29.14
2026-09-22T11:00:00Z,Packaging,PKG08,1589,198,88.92,85.0,65.71,49.66
